1;66155.9250950813;59.017015066929204;8106.53213128514;0
2;34415.1539658196;48.11715310486029;6564.745017677379;0
3;57317.1700630337;63.10804949188599;8020.953296386469;0
4;42709.534200839706;45.751972352154596;6103.642260140699;0
5;66952.68884534019;18.5843359269202;8770.09923520439;1
6;24904.064140282597;57.4716071025468;15.498598437827198;0
7;48430.3596126847;26.809132419060898;5722.58198121271;0
8;24500.1419843175;32.8975483207032;2971.00330971188;1
9;40654.8925372772;55.496852539479704;4755.8252798016;0
10;25075.872770976297;39.7763780555688;1409.23037111453;0
11;64131.4153722487;25.679575353860898;4351.0289707232505;0
12;59436.847122851796;60.4719358547591;9254.24453803174;0
13;61050.3460792825;26.3550438545644;5893.26465933928;0
14;27267.9954580963;61.576775823254096;4759.7875810455;0
15;63061.960174236396;39.2015528911725;1850.36937703064;0
17;43548.6547113396;39.5745303500444;3935.5444533423497;0
18;43378.1751943752;60.84831793932239;3277.7375531263;0
19;20542.365072760702;61.6905707078986;3157.4422899706606;0
20;58887.3575488105;26.076093018055;4965.51606626419;0
21;23000.7840017788;31.761354170739697;1148.11805715996;0
23;23329.3194137514;48.5769745339639;222.622298697307;0
24;27845.8008938469;51.9706241027452;4959.92122589578;0
56;47761.8240681477;50.09815906733271;5549.799127875761;0
57;22248.1792024337;23.4436241723597;4364.9752805952;1
58;29724.4768752716;31.9685264034197;3075.34572793243;0
59;52143.8236744143;20.8376339208335;2393.0996785886;0
60;56577.7228609659;36.847800681833206;5947.42172129888;0
61;37660.770716611296;53.7450604746118;2129.59716481131;0
62;37403.7953955121;47.944121700245894;2044.04704534067;0
63;31652.6937345043;62.0238024718128;5151.07044539045;0
64;32727.700732648398;34.4748710067943;1087.91936375134;0
65;69078.6048118025;25.107524048071397;4076.58391416475;0
66;40622.194872703396;41.5271887867711;4949.90233344449;0
99;53601.812436245404;20.240621272008898;9601.375482171099;1
100;43439.98872675;24.179470323026198;6879.30600704276;1
101;51461.0531670041;36.6515586250462;7292.264176862579;0
102;41285.1723073982;47.976308161392794;2313.8250047973997;0
103;62895.7497701049;49.922603716142504;2001.28151391029;0
104;57296.1608227342;25.7084823274054;10601.082782855601;1
105;60844.092494808094;45.6552049978636;12072.255757971201;0
106;47634.5495483838;44.2948713297956;141.703817946414;0
107;23998.3236929402;29.9100334881805;3928.3039085182704;1
108;63391.6159672663;34.7392676644959;190.889274816911;0
109;21534.5512190834;44.3150380225852;228.33538696889;0
110;28255.6525128894;35.5140173663385;2109.2427976728;0
111;36496.1339323781;19.5157164894044;165.506090118747;0
112;41631.6662961617;53.0476547656581;106.09074717934999;0
113;68762.4166649766;20.991243356373197;2796.75230312401;0
114;30075.264924671497;29.2350565218367;2628.57792284269;0
115;41302.6741752401;38.6606185785495;1379.91312425834;0
116;39703.759427648;47.4687409927137;2403.4782156904503;0
117;63161.0920350067;59.6751149813645;804.092441476811;0
118;63062.1420964599;26.585778484120997;56.166164387319995;0
119;34507.5279055163;38.587783391121796;1793.75025542512;0
120;27954.7077650204;29.9045216715895;1627.0414050731;0
121;37369.3820601329;35.341948841698496;3783.6011509907503;0
122;43912.062740419104;23.8219211781397;7757.136788699259;1
