100;43439.98872675;24.179470323026198;6879.30600704276;1
101;51461.0531670041;36.6515586250462;7292.264176862579;0
102;41285.1723073982;47.976308161392794;2313.8250047973997;0
103;62895.7497701049;49.922603716142504;2001.28151391029;0
104;57296.1608227342;25.7084823274054;10601.082782855601;1
105;60844.092494808094;45.6552049978636;12072.255757971201;0
106;47634.5495483838;44.2948713297956;141.703817946414;0
107;23998.3236929402;29.9100334881805;3928.3039085182704;1
108;63391.6159672663;34.7392676644959;190.889274816911;0
109;21534.5512190834;44.3150380225852;228.33538696889;0
117;63161.0920350067;59.6751149813645;804.092441476811;0
122;43912.062740419104;23.8219211781397;7757.136788699259;1
